% Deli. Qty to Traded Qty,Close Price,Code,Date,Deliverable Quantity,High Price,Low Price,No. of Trades,No.of Shares,Open Price,Spread Close-Open,Spread High-Low,Total Turnover (Rs.),Unix Date,WAP,Company
57.38,80.6,532305.0,2021-05-12,22307.0,82.9,80.1,522.0,38879.0,81.55,-0.9500000000000028,2.8000000000000114,3158282.0,1620757800.0,81.23362226394711,INDSWIFT LABORATORIES LTD
65.32,258.85,532309.0,2021-05-12,10204.0,265.0,257.4,1040.0,15621.0,263.0,-4.149999999999977,7.600000000000023,4071878.0,1620757800.0,260.66692273221946,GE POWER INDIA LTD
94.01,12.49,532310.0,2021-05-12,57069.0,13.26,12.27,286.0,60705.0,12.96,-0.47000000000000064,0.9900000000000002,775129.0,1620757800.0,12.768783460999918,SHREE RAMA MULTITECH LTD
71.0,502.15,532313.0,2021-05-12,4270.0,516.3,487.85,521.0,6014.0,495.35,6.7999999999999545,28.449999999999932,3032816.0,1620757800.0,504.29265048220816,MAHINDRA LIFESPACE DEVELOPERS LTD
16.47,646.95,532321.0,2021-05-12,228739.0,673.7,632.8,22581.0,1388560.0,634.95,12.0,40.90000000000009,904432803.0,1620757800.0,651.3458568589042,CADILA HEALTHCARE LTD
100.0,27.55,532323.0,2021-05-12,262952.0,27.55,27.55,401.0,262952.0,27.55,0.0,0.0,7244327.0,1620757800.0,27.54999771821473,SHIVA CEMENT LTD
100.0,11.9,532324.0,2021-05-12,33267.0,11.9,10.9,76.0,33267.0,11.9,0.0,1.0,393726.0,1620757800.0,11.835332311299487,CINEVISTA LTD
81.87,44.65,532326.0,2021-05-12,14233.0,45.75,43.2,339.0,17384.0,45.0,-0.3500000000000014,2.549999999999997,781252.0,1620757800.0,44.94086516336861,INTENSE TECHNOLOGIES LTD
77.37,307.3,532329.0,2021-05-12,2927.0,315.0,302.2,80.0,3783.0,314.75,-7.449999999999989,12.800000000000011,1167530.0,1620757800.0,308.6254295532646,DANLAW TECHNOLOGIES INDIA LTD
39.99,2002.95,532331.0,2021-05-12,2430.0,2010.7,1930.0,904.0,6076.0,1942.5,60.450000000000045,80.70000000000005,12072970.0,1620757800.0,1986.9930875576038,AJANTA PHARMA LTD
65.35,25.0,532333.0,2021-05-12,4846.0,26.65,23.5,47.0,7415.0,25.0,0.0,3.1499999999999986,179462.0,1620757800.0,24.202562373567094,HB PORTFOLIO LTD
74.75,10.37,532334.0,2021-05-12,4058.0,10.37,9.48,28.0,5429.0,9.85,0.5199999999999996,0.8899999999999988,54429.0,1620757800.0,10.025603241849328,HB ESTATE DEVELOPERS LTD
65.46,9.1,532339.0,2021-05-12,56975.0,9.6,8.9,487.0,87037.0,8.9,0.1999999999999993,0.6999999999999993,807640.0,1620757800.0,9.27927203373278,COMPUCOM SOFTWARE LTD
100.0,1.54,532340.0,2021-05-12,50.0,1.54,1.47,3.0,50.0,1.47,0.07000000000000006,0.07000000000000006,73.0,1620757800.0,1.46,OMNI AXS SOFTWARE LTD
59.32,84.25,532341.0,2021-05-12,30195.0,87.85,84.25,532.0,50901.0,87.7,-3.450000000000003,3.5999999999999943,4328060.0,1620757800.0,85.0289778196892,IZMO LIMITED
25.01,614.25,532343.0,2021-05-12,12112.0,627.45,611.2,1541.0,48437.0,627.0,-12.75,16.25,29887658.0,1620757800.0,617.0418894646655,TVS MOTOR COMPANY LTD
36.76,75.15,532344.0,2021-05-12,125.0,80.95,74.9,20.0,340.0,76.0,-0.8499999999999943,6.049999999999997,25942.0,1620757800.0,76.3,SOFTSOL INDIA LTD
44.63,106.05,532345.0,2021-05-12,14123.0,110.0,105.5,635.0,31644.0,108.35,-2.299999999999997,4.5,3410161.0,1620757800.0,107.76643281506763,GATI LTD
39.5,63.95,532348.0,2021-05-12,1009124.0,67.4,63.0,9355.0,2554535.0,65.7,-1.75,4.400000000000006,166462318.0,1620757800.0,65.16345166537158,SUBEX LTD
52.02,284.6,532349.0,2021-05-12,3134.0,300.55,283.05,431.0,6025.0,290.0,-5.399999999999977,17.5,1769636.0,1620757800.0,293.71551867219915,TRANSPORT CORPORATION OF INDIA LTD
100.0,2.4,532350.0,2021-05-12,9404.0,2.44,2.25,30.0,9404.0,2.3,0.10000000000000009,0.18999999999999995,22765.0,1620757800.0,2.4207783921735433,PADMALAYA TELEFILMS LTD
47.54,7.52,532351.0,2021-05-12,321235.0,7.53,6.17,692.0,675768.0,6.45,1.0699999999999994,1.3600000000000003,4881939.0,1620757800.0,7.224282594026352,AKSH OPTIFIBRE LTD
37.25,151.2,532356.0,2021-05-12,36919.0,157.0,147.15,3014.0,99106.0,155.25,-4.050000000000011,9.849999999999994,15083505.0,1620757800.0,152.19567937359997,TRIVENI ENGINEERING  INDUSTRIES LTD
21.88,29.9,532357.0,2021-05-12,281.0,31.35,29.0,11.0,1284.0,31.35,-1.4500000000000028,2.3500000000000014,38527.0,1620757800.0,30.00545171339564,MUKTA ARTS LTD
100.0,0.4,532359.0,2021-05-12,3518.0,0.4,0.4,2.0,3518.0,0.4,0.0,0.0,1407.0,1620757800.0,0.3999431495167709,HIT KIT GLOBAL SOLUTIONS LTD
93.46,31.2,532362.0,2021-05-12,300.0,33.8,30.95,12.0,321.0,30.95,0.25,2.849999999999998,9989.0,1620757800.0,31.118380062305295,NAGPUR POWER  INDUSTRIES LTD
67.3,111.45,532365.0,2021-05-12,11891.0,118.4,110.65,472.0,17669.0,117.45,-6.0,7.75,2006837.0,1620757800.0,113.57954609768521,DYNACONS SYSTEMS  SOLUTIONS LTD
48.96,54.7,532366.0,2021-05-12,41397.0,56.95,54.5,835.0,84558.0,55.0,-0.29999999999999716,2.450000000000003,4726219.0,1620757800.0,55.89322122093711,PNB GILTS LTD
67.54,8.49,532368.0,2021-05-12,488363.0,8.91,8.37,809.0,723063.0,8.74,-0.25,0.5400000000000009,6230571.0,1620757800.0,8.616913049070414,BRIGHTCOM GROUP LTD
69.77,278.05,532369.0,2021-05-12,5709.0,280.15,271.3,331.0,8183.0,271.3,6.75,8.849999999999966,2280774.0,1620757800.0,278.72100696566054,RAMCO INDUSTRIES LTD
48.46,516.1,532370.0,2021-05-12,5596.0,524.3,513.9,769.0,11548.0,522.2,-6.100000000000023,10.399999999999977,5996707.0,1620757800.0,519.285330793211,RAMCO SYSTEMS LTD
55.9,13.11,532371.0,2021-05-12,278926.0,13.4,13.05,1209.0,498968.0,13.4,-0.2900000000000009,0.34999999999999964,6558212.0,1620757800.0,13.143552291930545,TATA TELESERVICES MAHARASHTRA LTD
71.0,57.45,532372.0,2021-05-12,209275.0,62.95,56.65,2162.0,294771.0,62.85,-5.399999999999999,6.300000000000004,17446972.0,1620757800.0,59.18822407903084,VIRINCHI LTD
55.55,17.0,532373.0,2021-05-12,4215.0,19.0,16.85,42.0,7588.0,19.0,-2.0,2.1499999999999986,132433.0,1620757800.0,17.452952029520294,WEP SOLUTIONS LTD
50.35,232.0,532374.0,2021-05-12,41096.0,235.0,228.35,1707.0,81627.0,230.0,2.0,6.650000000000006,18955897.0,1620757800.0,232.22581988802725,STERLITE TECHNOLOGIES LTD
60.16,781.3,532375.0,2021-05-12,6680.0,781.3,754.3,335.0,11104.0,765.0,16.299999999999955,27.0,8634675.0,1620757800.0,777.6184257925072,TIPS INDUSTRIES LTD
100.0,28.35,532376.0,2021-05-12,40.0,28.35,28.35,2.0,40.0,28.35,0.0,0.0,1134.0,1620757800.0,28.35,MROTEK REALTY LTD
100.0,0.87,532378.0,2021-05-12,1299.0,0.87,0.87,6.0,1299.0,0.87,0.0,0.0,1130.0,1620757800.0,0.8698999230177059,UNIVERSAL ARTS LTD
100.0,5.77,532379.0,2021-05-12,1240.0,5.77,5.25,7.0,1240.0,5.25,0.5199999999999996,0.5199999999999996,6587.0,1620757800.0,5.312096774193549,FIRSTOBJECT TECHNOLOGIES LTD
85.9,12.8,532380.0,2021-05-12,5770.0,13.05,12.49,35.0,6717.0,12.59,0.21000000000000085,0.5600000000000005,85226.0,1620757800.0,12.688104808694357,BABA ARTS LTD
73.35,56.3,532382.0,2021-05-12,67697.0,58.45,55.55,702.0,92290.0,58.05,-1.75,2.9000000000000057,5297605.0,1620757800.0,57.401722830209124,BALAJI TELEFILMS LTD
76.7,242.4,532384.0,2021-05-12,25193.0,268.9,240.1,1000.0,32846.0,268.9,-26.49999999999997,28.799999999999983,8245035.0,1620757800.0,251.02097667904766,TYCHE INDUSTRIES LTD
67.86,9.39,532386.0,2021-05-12,6361.0,9.5,9.0,89.0,9374.0,9.45,-0.05999999999999872,0.5,87060.0,1620757800.0,9.2873906550032,CALIFORNIA SOFTWARE COLTD
100.0,41.1,532387.0,2021-05-12,10994.0,42.0,40.55,106.0,10994.0,41.85,-0.75,1.4500000000000028,454233.0,1620757800.0,41.31644533381844,PRITISH NANDY COMMUNICATIONS LTD
52.78,16.4,532388.0,2021-05-12,3087980.0,17.15,15.85,9565.0,5850987.0,16.0,0.3999999999999986,1.299999999999999,97113536.0,1620757800.0,16.597804096983978,INDIAN OVERSEAS BANK
63.57,116.2,532390.0,2021-05-12,28865.0,117.95,112.0,1193.0,45409.0,112.0,4.200000000000003,5.950000000000003,5265769.0,1620757800.0,115.96311303926534,TAJGVK HOTELS  RESORTS LTD
100.0,4.74,532391.0,2021-05-12,261593.0,4.89,4.56,330.0,261593.0,4.88,-0.13999999999999968,0.33000000000000007,1250480.0,1620757800.0,4.780250236053717,OPTO CIRCUITS INDIA LTD
100.0,2.86,532392.0,2021-05-12,379.0,2.86,2.72,6.0,379.0,2.72,0.13999999999999968,0.13999999999999968,1069.0,1620757800.0,2.820580474934037,CREATIVE EYE LTD
79.65,64.2,532395.0,2021-05-12,30731.0,69.7,63.1,695.0,38581.0,69.7,-5.5,6.600000000000001,2540348.0,1620757800.0,65.84453487467924,AXISCADES TECHNOLOGIES LTD
30.54,3.07,532398.0,2021-05-12,510.0,3.07,2.96,11.0,1670.0,3.05,0.020000000000000018,0.10999999999999988,5054.0,1620757800.0,3.0263473053892214,USHA MARTIN EDUCATION  SOLUTIONS LIMITED
86.43,254.05,532400.0,2021-05-12,80068.0,257.5,252.25,801.0,92644.0,257.0,-2.9499999999999886,5.25,23489625.0,1620757800.0,253.54718060532792,BIRLASOFT LTD
100.0,3.85,532403.0,2021-05-12,110.0,3.9,3.85,2.0,110.0,3.9,-0.04999999999999982,0.04999999999999982,428.0,1620757800.0,3.890909090909091,FOURTH GENERATION INFORMATION SYSTEMS LTD
63.14,33.55,532404.0,2021-05-12,8148.0,34.85,32.75,121.0,12904.0,33.0,0.5499999999999972,2.1000000000000014,439882.0,1620757800.0,34.08880967141972,SAVEN TECHNOLOGIES LTD
77.68,435.9,532406.0,2021-05-12,4797.0,443.0,432.7,193.0,6175.0,443.0,-7.100000000000023,10.300000000000011,2711398.0,1620757800.0,439.0927935222672,AVANTEL LTD
90.15,30.7,532407.0,2021-05-12,169297.0,32.9,30.2,504.0,187788.0,32.5,-1.8000000000000007,2.6999999999999993,5938467.0,1620757800.0,31.623250686944854,MOSCHIP TECHNOLOGIES LTD
100.0,12.2,532408.0,2021-05-12,34025.0,12.25,11.2,101.0,34025.0,11.9,0.29999999999999893,1.0500000000000007,407100.0,1620757800.0,11.964731814842027,MEGASOFT LTD
78.55,12.4,532410.0,2021-05-12,30719.0,13.0,11.36,181.0,39109.0,12.59,-0.1899999999999995,1.6400000000000006,480607.0,1620757800.0,12.28891048096346,TRANSCORP INTERNATIONAL LTD
66.47,52.45,532413.0,2021-05-12,17902.0,53.15,51.15,284.0,26933.0,52.65,-0.19999999999999574,2.0,1409442.0,1620757800.0,52.33141499275981,CEREBRA INTEGRATED TECHNOLOGIES LTD
61.2,4.24,532416.0,2021-05-12,4578.0,4.37,4.11,23.0,7480.0,4.17,0.07000000000000028,0.2599999999999998,32075.0,1620757800.0,4.288101604278075,NEXT MEDIAWORKS LTD
51.74,90.9,532419.0,2021-05-12,6803.0,94.0,89.0,213.0,13148.0,92.95,-2.049999999999997,5.0,1212876.0,1620757800.0,92.2479464557347,SMARTLINK HOLDINGS LTD
27.43,874.8,532424.0,2021-05-12,353950.0,894.9,750.15,38062.0,1290309.0,750.15,124.64999999999998,144.75,1118182116.0,1620757800.0,866.6002608677456,GODREJ CONSUMER PRODUCTS LTD
100.0,5.87,532425.0,2021-05-12,6115.0,5.87,5.84,12.0,6115.0,5.84,0.03000000000000025,0.03000000000000025,35875.0,1620757800.0,5.8667211774325425,GENUS PRIME INFRA LTD
28.12,281.7,532430.0,2021-05-12,14721.0,295.65,277.85,1364.0,52347.0,287.6,-5.900000000000034,17.799999999999955,15050627.0,1620757800.0,287.5165147954993,BF UTILITIES LTD
15.31,559.45,532432.0,2021-05-12,20042.0,573.8,551.75,3286.0,130935.0,569.75,-10.299999999999955,22.049999999999955,73898173.0,1620757800.0,564.3882308015427,UNITED SPIRITS LTD
39.35,102.4,532435.0,2021-05-12,1364.0,106.0,101.0,23.0,3466.0,102.0,0.4000000000000057,5.0,362538.0,1620757800.0,104.59838430467397,SANMIT INFRA LIMITED
67.7,180.45,532439.0,2021-05-12,35503.0,186.95,179.0,1870.0,52444.0,185.95,-5.5,7.949999999999989,9605794.0,1620757800.0,183.16287849897034,OLECTRA GREENTECH LTD
85.95,617.5,532440.0,2021-05-12,789.0,635.0,615.2,147.0,918.0,634.9,-17.399999999999977,19.799999999999955,569818.0,1620757800.0,620.7167755991286,MPS LTD
70.43,3786.95,532443.0,2021-05-12,455.0,3872.35,3650.0,173.0,646.0,3752.2,34.75,222.3499999999999,2438547.0,1620757800.0,3774.840557275542,CERA SANITARYWARE LTD
100.0,0.35,532444.0,2021-05-12,4978.0,0.35,0.34,6.0,4978.0,0.34,0.009999999999999953,0.009999999999999953,1705.0,1620757800.0,0.34250703093611895,TSPIRITUAL WORLD LTD
19.04,561.8,532454.0,2021-05-12,25915.0,569.2,558.4,2483.0,136138.0,568.0,-6.2000000000000455,10.800000000000068,76809066.0,1620757800.0,564.2000470111211,BHARTI AIRTEL LTD
78.36,5.73,532455.0,2021-05-12,23795.0,6.2,5.11,90.0,30366.0,6.2,-0.46999999999999975,1.0899999999999999,182439.0,1620757800.0,6.0080023710729105,SHALIMAR WIRES INDUSTRIES LTD
61.0,20.35,532456.0,2021-05-12,436949.0,21.6,18.95,2615.0,716341.0,19.0,1.3500000000000014,2.650000000000002,14804066.0,1620757800.0,20.666227397287045,COMPUAGE INFOCOM LTD
49.6,155.15,532457.0,2021-05-12,25685.0,159.0,150.0,1341.0,51779.0,151.55,3.5999999999999943,9.0,8036469.0,1620757800.0,155.20711099094228,GULSHAN POLYOLS LTD
71.75,110.15,532459.0,2021-05-12,10239.0,123.9,108.9,227.0,14271.0,114.0,-3.8499999999999943,15.0,1606964.0,1620757800.0,112.60346156541237,FAZE THREE AUTOFAB LTD
75.64,203.4,532460.0,2021-05-12,4385.0,213.25,197.0,281.0,5797.0,209.7,-6.299999999999983,16.25,1177804.0,1620757800.0,203.17474555804728,PONNI SUGARS ERODE LTD
41.03,37.1,532461.0,2021-05-12,11038208.0,38.2,35.55,49677.0,26901983.0,35.7,1.3999999999999986,2.6500000000000057,998388755.0,1620757800.0,37.11208779665053,PUNJAB NATIONAL BANK
49.44,3695.3,532466.0,2021-05-12,3888.0,3775.85,3685.7,1422.0,7864.0,3769.0,-73.69999999999982,90.15000000000009,29232241.0,1620757800.0,3717.2229145473043,ORACLE FINANCIAL SERVICES SOFTWARE LTD
43.62,6900.05,532468.0,2021-05-12,82.0,7500.0,6800.0,75.0,188.0,7299.0,-398.9499999999998,700.0,1320936.0,1620757800.0,7026.255319148936,KAMA HOLDINGS LIMITED
49.21,205.3,532475.0,2021-05-12,22450.0,210.5,202.25,1858.0,45624.0,206.7,-1.3999999999999773,8.25,9418280.0,1620757800.0,206.4325793442048,APTECH LTD
22.99,37.25,532477.0,2021-05-12,539441.0,38.35,35.4,3854.0,2346021.0,35.45,1.7999999999999972,2.950000000000003,86754998.0,1620757800.0,36.97963402714639,UNION BANK OF INDIA
32.35,1207.25,532478.0,2021-05-12,2888.0,1215.0,1193.5,581.0,8928.0,1215.0,-7.75,21.5,10775388.0,1620757800.0,1206.9206989247311,UNITED BREWERIES LTD
100.0,17.53,532479.0,2021-05-12,232626.0,17.53,17.53,143.0,232626.0,17.53,0.0,0.0,4077933.0,1620757800.0,17.52999664697841,ISMT LTD
83.33,6.0,532481.0,2021-05-12,7663.0,6.0,5.74,48.0,9196.0,5.9,0.09999999999999964,0.2599999999999998,53591.0,1620757800.0,5.827642453240539,NOIDA TOLL BRIDGE COMPANY LTD
38.68,336.5,532482.0,2021-05-12,308125.0,359.0,333.4,20879.0,796699.0,359.0,-22.5,25.600000000000023,271908047.0,1620757800.0,341.29332031294126,GRANULES INDIA LTD
11.29,152.25,532483.0,2021-05-12,215435.0,155.7,148.45,9899.0,1908463.0,150.35,1.9000000000000057,7.25,290605698.0,1620757800.0,152.27211530954492,CANARA BANK
70.63,487.55,532485.0,2021-05-12,12118.0,510.0,483.5,792.0,17158.0,490.0,-2.4499999999999886,26.5,8561668.0,1620757800.0,498.9898589579205,BALMER LAWRIE INVESTMENTS LTD
39.78,252.5,532486.0,2021-05-12,1404.0,256.2,251.05,187.0,3529.0,254.85,-2.3499999999999943,5.149999999999977,897456.0,1620757800.0,254.30886936809296,POKARNA LTD
26.51,4061.25,532488.0,2021-05-12,6618.0,4120.95,4045.05,2309.0,24967.0,4097.7,-36.44999999999982,75.89999999999964,101791730.0,1620757800.0,4077.0509071975007,DIVIS LABORATORIES LTD
50.8,125.0,532493.0,2021-05-12,38898.0,127.9,119.35,1975.0,76569.0,119.45,5.549999999999997,8.550000000000011,9515730.0,1620757800.0,124.27653489009913,ASTRA MICROWAVE PRODUCTS LTD
59.1,570.75,532497.0,2021-05-12,12573.0,577.0,565.5,1398.0,21274.0,575.0,-4.25,11.5,12177665.0,1620757800.0,572.4200902510106,RADICO KHAITAN LTD
27.67,1630.15,532498.0,2021-05-12,1358.0,1936.0,1588.95,566.0,4908.0,1936.0,-305.8499999999999,347.04999999999995,7963563.0,1620757800.0,1622.567848410758,SHRIRAM CITY UNION FINANCE LTD
40.33,6820.4,532500.0,2021-05-12,13124.0,6839.25,6686.0,5421.0,32540.0,6734.0,86.39999999999964,153.25,220028948.0,1620757800.0,6761.79926244622,MARUTI SUZUKI INDIA LTD
85.1,738.3,532503.0,2021-05-12,1165.0,750.35,723.85,114.0,1369.0,749.95,-11.650000000000091,26.5,1015952.0,1620757800.0,742.1124908692476,RAJAPALAYAM MILLS LTD
61.95,3195.85,532504.0,2021-05-12,13227.0,3227.9,3155.0,1136.0,21352.0,3155.0,40.84999999999991,72.90000000000009,68273557.0,1620757800.0,3197.525149868865,NAVIN FLUORINE INTERNATIONAL LIMITED
30.82,12.57,532505.0,2021-05-12,1619171.0,13.05,11.66,10799.0,5253884.0,11.93,0.6400000000000006,1.3900000000000006,65758890.0,1620757800.0,12.516243221205492,UCO BANK
100.0,2.64,532507.0,2021-05-12,26179.0,2.75,2.57,55.0,26179.0,2.67,-0.029999999999999805,0.18000000000000016,68552.0,1620757800.0,2.6185874173956223,BAGFILMS  MEDIA LTD
51.39,95.85,532508.0,2021-05-12,331050.0,100.05,90.2,5015.0,644230.0,93.5,2.3499999999999943,9.849999999999994,61754039.0,1620757800.0,95.85713021746892,JINDAL STAINLESS LTD
49.37,255.1,532509.0,2021-05-12,7076.0,258.55,250.5,702.0,14332.0,255.2,-0.09999999999999432,8.050000000000011,3657507.0,1620757800.0,255.1986463857103,SUPRAJIT ENGINEERING LTD
72.03,135.15,532513.0,2021-05-12,6806.0,137.0,131.5,251.0,9449.0,135.1,0.05000000000001137,5.5,1271891.0,1620757800.0,134.60588422055244,TVS ELECTRONICS LTD
19.45,517.3,532514.0,2021-05-12,6151.0,530.05,516.3,718.0,31632.0,528.0,-10.700000000000045,13.75,16480075.0,1620757800.0,520.9937721294891,INDRAPRASTHA GAS LTD
62.93,278.8,532515.0,2021-05-12,2462.0,286.1,277.95,298.0,3912.0,282.25,-3.4499999999999886,8.150000000000034,1107232.0,1620757800.0,283.0347648261759,TV TODAY NETWORK LTD
74.41,132.65,532521.0,2021-05-12,3942.0,136.8,131.15,131.0,5298.0,131.15,1.5,5.650000000000006,703527.0,1620757800.0,132.79105322763306,PALRED TECHNOLOGIES LIMITED
37.66,247.9,532522.0,2021-05-12,71867.0,249.65,244.6,3499.0,190846.0,246.2,1.700000000000017,5.050000000000011,47238472.0,1620757800.0,247.52141517244272,PETRONET LNG LTD
41.59,385.4,532523.0,2021-05-12,73688.0,390.5,384.2,3802.0,177158.0,389.5,-4.100000000000023,6.300000000000011,68553188.0,1620757800.0,386.96072432517866,BIOCON LTD
18.45,89.35,532524.0,2021-05-12,53867.0,92.45,86.4,1977.0,291933.0,88.0,1.3499999999999943,6.049999999999997,26103204.0,1620757800.0,89.41505071369116,PTC INDIA LTD
41.6,25.3,532525.0,2021-05-12,1932320.0,26.45,24.7,6925.0,4644592.0,24.85,0.4499999999999993,1.75,118859145.0,1620757800.0,25.590868907322754,BANK OF MAHARASHTRA
84.32,640.75,532527.0,2021-05-12,35037.0,652.35,627.8,2008.0,41552.0,635.95,4.7999999999999545,24.550000000000068,26845066.0,1620757800.0,646.0595398536773,RAMKRISHNA FORGINGS LTD
60.21,131.8,532528.0,2021-05-12,27140.0,136.9,131.25,958.0,45078.0,132.1,-0.29999999999998295,5.650000000000006,6025692.0,1620757800.0,133.67256754958072,DATAMATICS GLOBAL SERVICES LTD
71.3,64.2,532529.0,2021-05-12,6582.0,65.35,60.0,232.0,9232.0,63.5,0.7000000000000028,5.349999999999994,589005.0,1620757800.0,63.80036828422877,NEW DELHI TELEVISION LTD
15.42,809.65,532531.0,2021-05-12,10973.0,845.0,808.0,1873.0,71164.0,845.0,-35.35000000000002,37.0,59187652.0,1620757800.0,831.7077735933899,STRIDES PHARMA SCIENCE LTD
37.36,8.12,532532.0,2021-05-12,2379893.0,8.71,7.59,5510.0,6370539.0,8.11,0.009999999999999787,1.120000000000001,52306115.0,1620757800.0,8.210626290805221,JAIPRAKASH ASSOCIATES LTD
14.87,6392.25,532538.0,2021-05-12,3099.0,6498.95,6376.0,2445.0,20843.0,6498.95,-106.69999999999982,122.94999999999982,133912693.0,1620757800.0,6424.828143741304,ULTRATECH CEMENT LTD
31.33,526.7,532539.0,2021-05-12,1288.0,537.05,522.7,295.0,4111.0,522.7,4.0,14.349999999999909,2171891.0,1620757800.0,528.3120895159328,MINDA INDUSTRIES LTD
41.44,3088.5,532540.0,2021-05-12,26979.0,3139.0,3070.5,9227.0,65098.0,3139.0,-50.5,68.5,200994846.0,1620757800.0,3087.5732895019814,TATA CONSULTANCY SERVICES LTD
15.52,3395.45,532541.0,2021-05-12,6141.0,3445.9,3336.1,3749.0,39573.0,3383.3,12.149999999999636,109.80000000000018,134644468.0,1620757800.0,3402.4326687387866,COFORGE LTD
65.21,47.55,532543.0,2021-05-12,43019.0,49.75,44.0,1095.0,65969.0,44.9,2.6499999999999986,5.75,3118919.0,1620757800.0,47.278555078900695,GP PETROLEUMS LIMITED
50.87,341.9,532548.0,2021-05-12,8798.0,347.0,337.55,815.0,17295.0,337.55,4.349999999999966,9.449999999999989,5922775.0,1620757800.0,342.45591211332754,CENTURY PLYBOARDS I LTD
58.81,108.4,532553.0,2021-05-12,15472.0,109.55,107.3,839.0,26308.0,107.4,1.0,2.25,2854119.0,1620757800.0,108.48863463585221,WELSPUN ENTERPRISES LTD
16.5,113.25,532555.0,2021-05-12,548535.0,116.8,111.65,19475.0,3324893.0,114.5,-1.25,5.1499999999999915,382408711.0,1620757800.0,115.01383984386867,NTPC LTD
100.0,4.95,532604.0,2021-05-12,109035.0,5.04,4.56,139.0,109035.0,5.0,-0.04999999999999982,0.4800000000000004,541447.0,1620757800.0,4.9658091438528915,SALSTEEL LTD
51.0,428.55,532605.0,2021-05-12,820.0,433.0,423.15,158.0,1608.0,430.7,-2.1499999999999773,9.850000000000023,692099.0,1620757800.0,430.4098258706468,JBM AUTO LTD
43.91,53.6,532610.0,2021-05-12,466678.0,57.95,52.3,5108.0,1062786.0,56.8,-3.1999999999999957,5.650000000000006,58845457.0,1620757800.0,55.36905548247719,DWARIKESH SUGAR INDUSTRIES LTD
48.74,351.9,532612.0,2021-05-12,5869.0,362.95,350.0,472.0,12041.0,362.95,-11.050000000000011,12.949999999999989,4251837.0,1620757800.0,353.11327962793786,INDOCO REMEDIES LTD
82.12,14.24,532613.0,2021-05-12,31609.0,14.85,13.99,300.0,38489.0,14.81,-0.5700000000000003,0.8599999999999994,553306.0,1620757800.0,14.375691756086155,VIP CLOTHING LTD
100.0,0.93,532614.0,2021-05-12,4000.0,0.93,0.93,3.0,4000.0,0.93,0.0,0.0,3720.0,1620757800.0,0.93,IMPEX FERRO TECH LTD
56.61,70.55,532616.0,2021-05-12,25594.0,73.6,69.5,589.0,45212.0,72.5,-1.9500000000000028,4.099999999999994,3257108.0,1620757800.0,72.04078563213307,XCHANGING SOLUTIONS LTD
100.0,89.2,532617.0,2021-05-12,31555.0,90.7,88.0,355.0,31555.0,89.95,-0.75,2.700000000000003,2813410.0,1620757800.0,89.15892885438124,JET AIRWAYS INDIA LTD
86.26,14.42,532621.0,2021-05-12,4413.0,14.52,14.0,43.0,5116.0,14.0,0.41999999999999993,0.5199999999999996,73442.0,1620757800.0,14.355355746677091,MORARJEE TEXTILES LTD
26.57,257.6,532622.0,2021-05-12,15232.0,275.0,251.2,2033.0,57331.0,253.15,4.450000000000017,23.80000000000001,15188673.0,1620757800.0,264.9294971306972,GATEWAY DISTRIPARKS LTD
100.0,51.85,532624.0,2021-05-12,2137.0,54.95,51.2,30.0,2137.0,52.15,-0.29999999999999716,3.75,111486.0,1620757800.0,52.1693963500234,JINDAL PHOTO LTD
75.46,261.6,532626.0,2021-05-12,25020.0,269.9,255.0,819.0,33158.0,259.0,2.6000000000000227,14.899999999999977,8654441.0,1620757800.0,261.0061222027867,PONDY OXIDES  CHEMICALS LTD
49.67,3.96,532627.0,2021-05-12,33218816.0,3.97,3.5,18937.0,66879446.0,3.85,0.10999999999999988,0.4700000000000002,260027126.0,1620757800.0,3.887997606917976,JAIPRAKASH POWER VENTURES LIMITED
45.39,8.94,532628.0,2021-05-12,15731022.0,8.96,8.29,8578.0,34659792.0,8.96,-0.02000000000000135,0.6700000000000017,308874339.0,1620757800.0,8.911603941535484,I INFOTECH LTD
100.0,7.21,532629.0,2021-05-12,22471.0,7.38,7.15,36.0,22471.0,7.38,-0.16999999999999993,0.22999999999999954,165660.0,1620757800.0,7.372168572827199,MCNALLY BHARAT ENGINEERING COMPANY LTD
49.38,104.25,532630.0,2021-05-12,153755.0,109.6,93.4,3983.0,311370.0,94.1,10.150000000000006,16.19999999999999,32114194.0,1620757800.0,103.13836914282044,GOKALDAS EXPORTS LTD
94.97,348.7,532633.0,2021-05-12,1322.0,371.0,324.0,60.0,1392.0,324.0,24.69999999999999,47.0,461168.0,1620757800.0,331.2988505747126,ALLSEC TECHNOLOGIES LTD
57.38,268.8,532636.0,2021-05-12,10159.0,278.0,265.75,780.0,17705.0,278.0,-9.199999999999989,12.25,4780602.0,1620757800.0,270.01423326743856,IIFL FINANCE LTD
57.64,135.4,532637.0,2021-05-12,10484.0,144.95,135.0,616.0,18188.0,144.95,-9.549999999999983,9.949999999999989,2494035.0,1620757800.0,137.12530239718495,MANGALAM DRUGS  ORGANICS LTD
59.88,201.1,532638.0,2021-05-12,11969.0,207.3,200.0,835.0,19987.0,205.05,-3.950000000000017,7.300000000000011,4088064.0,1620757800.0,204.53614849652274,SHOPPERS STOP LTD
